PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,H2,H2_log10
Perm357,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC=C4C(=O)N(*)C(=O)C4=C3)(C(F)(F)F)C(F)(F)F)C2=O)=C(C)C(C)=C1*,1.0634967600999998,0.0088714191970229,10,0.4660791015844259,0.3556243011690376,434.0,2.637489729512511
Perm358,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=CC(=C4)C(C)(C)C)C=C3)C2=O)=C(C)C(*)=C1,1.0382496966,0.0131912968740563,10,0.5287002409387013,0.2864002758289603,85.0,1.9294189257142926
Perm359,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=CC(=C4)C(C)(C)C)C=C3)C2=O)=C(C)C(C)=C1*,1.038714677,0.0085205313954149,10,0.5326597796538713,0.2807340097337192,91.0,1.9590413923210936
Perm360,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=CC(C)=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C(C)=C4C)C=C3)C2=O)=C(C)C(*)=C1,1.0273707982,0.0073891365604342,10,0.5233687401337304,0.3009981116046454,130.0,2.113943352306837
Perm361,Polymers with High Free Volume,CC1=C(C)C(N2C(=O)C3=CC4=C(C=C3C2=O)C2(CC(C)(C)C3=CC5=C(C=C23)C(=O)N(*)C5=O)CC4(C)C)=C(C)C(C)=C1*,0.8933677371100001,0.0089141503768702,10,0.5442920918745461,0.367871107221719,1915.0,3.2821687783046416
Perm364,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)=C(C)C(C)=C1*,1.0398481437,0.0082545986790426,10,0.4713673555051742,0.3628043894903165,549.0,2.739572344450092
Perm371,Polysulfones,CC1=C(O*)C=CC(=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.0908314364,0.0076491985561774,10,0.5425649624821581,0.2305990074258579,11.0,1.0413926851582251
Perm372,Polyimides and Polypyrrolones,CC1=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C(C)=C(C)C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C1,0.97930547061,0.0084362536863864,10,0.528052866186092,0.3277374211844708,230.0,2.361727836017593
Perm373,Polyimides and Polypyrrolones,CC1=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C(C)=C(C)C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=CC=C(C=C2)C(C2=CC=C(*)C=C2)(C(F)(F)F)C(F)(F)F)=C1,1.1682986884,0.0071490490784335,10,0.4758697879920767,0.2772545360915719,77.0,1.8864907251724818
Perm374,Polyimides and Polypyrrolones,CC1=C2C(=CC(*)=C1)S(=O)(=O)C1=CC(=CC(C)=C21)N1C(=O)C2=CC=C(C=C2C1=O)C1=CC=C2C(=O)N(*)C(=O)C2=C1,1.1380765148,0.0062258283188212,10,0.4803606679218859,0.2893066467657978,28.2,1.4502491083193612
Perm379,Polyimides and Polypyrrolones,CC1=CC(*)=C(C)C=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.1332879750000002,0.008985208681929,10,0.4565535388360747,0.3273713738413951,119.0,2.0755469613925306
Perm381,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=CC(C)=C1O*,0.92853372321,0.0078101354681423,10,0.5752393156499007,0.3056321654536728,68.65,1.836640541572774
Perm382,Polyimides_NEW,CC1=CC(*)=CC=C1OC1=C(C2=C(C=CC=C2)C=C1)C1=C(OC2=C(C)C=C(C=C2)N2C(=O)C3=C(C=C(C=C3)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C2=O)C=CC2=C1C=CC=C2,1.1725095511,0.0099073346848421,10,0.4853867289276394,0.2601432516617028,26.2,1.4183012913197455
Perm384,Polysulfones,CC1=CC(=C(C)C(C)=C1OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(*)C=C1)C1=CC(C)=C(O*)C(C)=C1C,1.0028439669699998,0.00783364189051,10,0.5468262001647571,0.2871042374387368,63.0,1.7993405494535817
Perm385,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C(*)=CC=C1)C1=C(C)C(*)=CC=C1,0.76662862847,0.0089185543991021,10,0.5989762628528207,0.4030499438599726,210.0,2.322219294733919
Perm386,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C=C(*)C=C1)C1=C(C)C=C(*)C=C1,0.65251563269,0.0068190587330201,10,0.5996650330934861,0.4913219489876144,72.0,1.8573324964312685
Perm387,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C=CC(*)=C1)C1=C(C)C=CC(*)=C1,0.82216121131,0.0084482381628903,10,0.5994230327386577,0.3593309233114128,100.0,2.0
Perm388,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=CC(C)=C(*)C=C1)C1=CC(C)=C(*)C=C1,0.79346782163,0.0045682535885235,10,0.5824627001785883,0.3991849671411381,51.0,1.7075701760979363
Perm389,Polysulfones,CC1=CC(=C(C)C=C1O*)C1(OC(=O)C2=C1C=CC=C2)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1C,1.0260123097,0.0082563224518925,10,0.5245897648144557,0.3002937768850625,16.9,1.2278867046136734
Perm390,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=C(C)C=C1O*)C1(OC(=O)C2C=CC=CC12)C1=C(C)C=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0420145646,0.008912166495839,10,0.547990174634941,0.2576821338045021,21.5,1.3324384599156054
Perm391,Polyimides_NEW,CC1=CC(=C2C=CC=CC2=C1*)C1=C2C=CC=CC2=C(N2C(=O)C3=C(C=C4C(=C3)C3(C)CCC4(C)C4=C3C=C3C(=O)N(*)C(=O)C3=C4)C2=O)C(C)=C1,0.80217913311,0.0072784996378919,10,0.525895167224066,0.4515792318442982,3291.0,3.5173278822943734
Perm393,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.087292963,0.007077722320945,10,0.550241454140197,0.2222442406512196,4.6,0.6627578316815741
Perm394,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1)C1=CC(O*)=CC=C1OC1=CC=CC(*)=C1C#N,1.0524571968,0.0067264917377,10,0.54864161167792,0.2493516435233087,9.6,0.9822712330395684
Perm397,Polysulfones,CC1=CC(=CC(C)=C1*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0332388933000003,0.0086307678465236,10,0.552151118362911,0.2583447863868529,15.5,1.1903316981702914
Perm399,Polysulfones,CC1=CC(=CC(C)=C1*)C(C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.1262033578,0.0091232590945783,10,0.4832836736229374,0.2924415951947071,70.65,1.8491121661845775
Perm400,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(C=C1C)C1=CC(C)=C(*)C(C)=C1,0.7496451902800001,0.0045733432841087,10,0.5942460533583755,0.4208841955341279,350.0,2.5440680443502757
Perm402,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC(=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=C4C(C)(C)C)C(C)(C)C)C=C3)C2=O)C(C)=C1,0.96399962118,0.0074762278225023,10,0.5505252452875777,0.3100820337205729,150.0,2.1760912590556813
Perm403,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC(C)=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C(C)=C4C)C=C3)C2=O)C(C)=C1,0.9797911865,0.0072105324908238,10,0.5331049028135187,0.3209690691663879,55.0,1.7403626894942439
Perm404,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=CC4=C(C=C3C2=O)S(=O)(=O)C2=CC3=C(C=C2S4(=O)=O)C(=O)N(*)C3=O)C(C)=C1,0.95153970238,0.0091841346353905,10,0.4744550557065526,0.4130983307503908,58.0,1.7634279935629373
Perm405,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(=O)OC2=CC=C(C=C2)C(C2=CC=C(OC(=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)C=C2)(C(F)(F)F)C(F)(F)F)C(C)=C1,1.1114417192,0.0078087715984031,10,0.4850337213848043,0.2991872728843292,38.0,1.5797835966168101
Perm410,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(=CC=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0090171893900002,0.0081218975651188,10,0.5657938932979087,0.2578355068136739,20.0,1.3010299956639813
Perm411,Polycarbonates,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC(*)=O)C(C)=C1,0.94739811349,0.007671884496586,10,0.5803942143556041,0.2851763011106869,32.0,1.505149978319906
Perm412,Polyarylates,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(C)=C1,0.92289482773,0.007858588101614,10,0.5855426788765415,0.2974873973245729,96.0,1.9822712330395684
Perm415,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,0.99334129262,0.0084915602263482,10,0.5759159095340554,0.2562946297779239,52.0,1.7160033436347992
Perm418,Polycarbonates,CC1=CC(=CC(C)=C1O*)C(C1=CC(C)=C(OC(*)=O)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.0712365076,0.009316492585283,10,0.4726205848435496,0.3418250478540243,126.0,2.100370545117563
Perm421,Polysulfones,CC1=CC(=CC(C)=C1O*)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0501997075,0.0077786067098472,10,0.5365318454249653,0.267494736731346,11.05,1.0433622780211296
Perm422,Polyimides and Polypyrrolones,CC1=CC(=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C1OC1=CC=C2C(=O)N(*)C(=O)C2=C1)C(C)(C)C,0.98653589054,0.0081494079563005,10,0.5360126804651281,0.3125655288175831,110.0,2.041392685158225
Perm424,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.0962312116,0.0070432262562565,10,0.5443365469697998,0.2242656738762769,3.8,0.5797835966168101
Perm425,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=CC(*)=C1C#N,1.0403546681,0.0074255230080443,10,0.5409562178374727,0.2683777755955842,6.8,0.8325089127062363
Perm430,Polysulfones,CC1=CC(=CC=C1O*)C1(OC(=O)C2=C1C=CC=C2)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.1111301035,0.0078846403527776,10,0.5160290571214149,0.2546119544571772,10.8,1.0334237554869496
Perm431,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1O*)C1(OC(=O)C2C=CC=CC12)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0739597565,0.0074177245739912,10,0.5387671206389999,0.2478015326008334,10.3,1.0128372247051722
Perm433,Polyimides and Polypyrrolones,CC1=CC(C)=C(*)C(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.01236402038,0.0105806488149352,10,0.465801437683874,0.38697119900184,496.0,2.6954816764901977
Perm434,Polyimides and Polypyrrolones,CC1=CC(C)=C(*)C(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C1=CC2=C(C=C1)C(=O)N(*)C2=O,1.0082299,0.0071979344166071,10,0.5114728974675844,0.3296130512536113,210.0,2.322219294733919
Perm435,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(=O)C3=CC=C4C(=O)N(*)C(=O)C4=C3)C2=O)C(C)=C1*,1.0668849802,0.00782495002704,10,0.5054202666578296,0.2990071214583075,46.4,1.6665179805548809
Perm436,Polyimides_NEW,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C2=O)C(C)=C1*,1.0407024962,0.0087130868188557,10,0.4599669979479253,0.377704556185766,461.5,2.6641717053619307
Perm437,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC=C4C(=O)N(*)C(=O)C4=C3)(C(F)(F)F)C(F)(F)F)C2=O)C(C)=C1*,1.0524659185999998,0.008886713591482,10,0.4601178636835135,0.3704641189142799,344.0,2.53655844257153
Perm438,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)S(=O)(=O)C3=CC=C4C(=O)N(*)C(=O)C4=C3)C2=O)C(C)=C1*,1.1128910151,0.0078399957605643,10,0.4862592934862507,0.296500321651361,47.1,1.6730209071288962
Perm439,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=C4)C=C3)C2=O)C(C)=C1*,1.1005076417,0.0074158684327854,10,0.5084849702004103,0.2725309259863072,40.0,1.6020599913279623
Perm440,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(SC4=CC=C5C(=O)N(*)C(=O)C5=C4)C=C3)C2=O)C(C)=C1*,1.1157014353,0.0082675459214319,10,0.4988458175729514,0.2764681069425929,68.6,1.8363241157067516
Perm442,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(=O)C2=CC3C(C=C2)C(=O)N(*)C3=O)C(C)=C1*,0.95837918506,0.0086243013918923,10,0.5121497744169453,0.3619162115353127,70.0,1.845098040014257
Perm445,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3C(C=C2)C(=O)N(*)C3=O)C(C)=C1*,1.0513815387999998,0.0089229620934999,10,0.51819334556161,0.2917354078317686,202.0,2.305351369446624
Perm446,Parylenes,CC1=CC(C*)=CC=C1C*,0.9616490990500002,0.0073780983903163,10,0.6268620724007414,0.2163322487013743,0.994,-0.00261361560268669
Perm448,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(*)C3=C2C=CC=C3)=C2C=CC=CC2=C1N1C(=O)C2=CC3=C(C=C2C1=O)C1(C)C2=CC4=C(C=C2C3(C)C2=C1C=CC=C2)C(=O)N(*)C4=O,0.8600038932699999,0.008275013581908,10,0.5232769313610588,0.4149737423024441,2740.0,3.437750562820388
Perm449,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(*)C3=C2C=CC=C3)=C2C=CC=CC2=C1N1C(=O)C2=CC3=C(C=C2C1=O)C1(CC(C)(C)C2=CC4=C(C=C12)C(=O)N(*)C4=O)CC3(C)C,0.81157042871,0.00758159697428,10,0.537618526407148,0.4327901126537061,1615.0,3.2081725266671217
Perm451,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(N3C(=O)C4=CC5=C(C=C4C3=O)C3(C)CCC5(C)C4=CC5=C(C=C34)C(=O)N(*)C5=O)C3=C2C=CC=C3)=C2C=CC=CC2=C1*,0.8601317012399999,0.0064768543338348,10,0.5258313544228435,0.4120305173214301,3545.0,3.5496162395190853
Perm457,Polysulfones,CC1=CC(CC2=CC(C)=C(OC3=CC=C(C=C3)S(=O)(=O)C3=CC=C(O*)C=C3)C(C)=C2)=CC(C)=C1*,1.0463788172,0.0071715577786403,10,0.5425457825780822,0.2619790614738274,34.5,1.5378190950732742
Perm458,Polyimides and Polypyrrolones,CC1=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(*)=CC(C)=C2C)=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1,1.0993017851,0.0081066986127724,10,0.5125511322171028,0.2675171130183265,41.0,1.6127838567197355
Perm459,Polyimides and Polypyrrolones,CC1=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1,1.0905227105,0.0088578721091186,10,0.5182047252832259,0.2653517719072972,41.0,1.6127838567197355
Perm460,Polyimides_NEW,CC1=CC(OC2=CC=C(C=C2)C2(C3=C(C=CC=C3)C3=C2C=CC=C3)C2=CC=C(OC3=CC=C(N4C(=O)C5=C(C=C(C=C5)C(C5=CC=C6C(=O)N(*)C(=O)C6=C5)(C(F)(F)F)C(F)(F)F)C4=O)C(C)=C3)C=C2)=CC=C1*,1.0826471274,0.007450524187235,10,0.4916679357805826,0.3080062582002039,47.29,1.6747693140154263
Perm462,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4=C(C=C(C=C4)C(C4=CC=C5C(=O)N(*)C(=O)C5=C4)(C(F)(F)F)C(F)(F)F)C3=O)C(C)=C2)C(C)=C1*,1.02077111916,0.0087329482114047,10,0.4800741914951562,0.3629403693479545,1400.0,3.146128035678238
Perm464,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4=CC=C5C(=O)N(*)C(=O)C6=C5C4=C(C=C6)C3=O)C(C)=C2)C(C)=C1*,0.88638410105,0.0089876063020718,10,0.5159087350650318,0.4055187095392009,1484.0,3.171433900943008
Perm465,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4C(C5C=CC4C4C5C(=O)N(*)C4=O)C3=O)C(C)=C2)C(C)=C1*,0.84238474461,0.0077685696715325,10,0.5261478073383847,0.4238154477945862,1596.0,3.2030328870147105
Perm467,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)=C(C)C=C21,1.1310920066,0.0083240590392142,10,0.4458062130887227,0.3444778026475482,156.0,2.1931245983544616
Perm469,Polyimides and Polypyrrolones,CC1=CC2=C(C=C1*)S(=O)(=O)C1=CC(N3C(=O)C4=CC=C(C=C4C3=O)S(=O)(=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)=C(C)C=C21,1.1308942435,0.0078528829706668,10,0.4639902332923175,0.3178589509683449,45.4,1.657055852857104
Perm472,Polyimides and Polypyrrolones,CC1=CC2C(C=C1*)S(=O)(=O)C1=C2C=C(C)C(=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.0571165166999998,0.0075744038611208,10,0.4498600392160893,0.381779179043771,179.0,2.2528530309798933
Perm473,Polyimides and Polypyrrolones,CC1=CC=C(C)C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)=C1OC1=CC2=C(C=C1)C(=O)N(C2=O)C1=C(C)C(C)=C(*)C(C)=C1C,1.02732756136,0.0087289552015938,10,0.5234581569951188,0.300908110530266,100.0,2.0
Perm474,Substituted Polyacetylenes,CC1=CC=C(C=C1)C(*)=C(*)C1=CC=C2C(=C1)C(C)(C)CC2(C)C,0.76442575131,0.009715172280138,10,0.6168642478181774,0.3869890090769051,10800.0,4.033423755486949
Perm481,Polyimides and Polypyrrolones,CC1=CC=CC(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)=C1OC1=CC2=C(C=C1)C(=O)N(C2=O)C1=C(C)C(C)=C(*)C(C)=C1C,1.1058319416,0.0075899755799405,10,0.5186290638798331,0.2544284399154458,51.0,1.7075701760979363
Perm487,Vinyl and Vinylidene Polymers,CCC(C)OC(=O)C(*)C(*)C(=O)OC(C)(C)C,0.85445696281,0.010094681576599,10,0.5935372906848139,0.3407023080730711,145.0,2.161368002234975
Perm488,Vinyl and Vinylidene Polymers,CCC(C)OC(=O)C(*)C(*)C(=O)OC(C)C,0.91968309721,0.0113878197827028,10,0.5854926936923263,0.2999919458925801,51.0,1.7075701760979363
Perm491,Parylenes,CCC1=CC(C*)=CC=C1C*,0.95283567098,0.0072432405323413,10,0.63663084438847,0.2114140488867127,4.31,0.6344772701607315
Perm500,Vinyl and Vinylidene Polymers,CCCCCCCCCCCCCCOC(=O)C(*)C*,0.86976734114,0.0074135024528718,10,0.6681147643790922,0.2445642771525052,96.2,1.983175072037813
Perm501,Vinyl and Vinylidene Polymers,CCCCCCCCCCOC(=O)C(*)C*,0.87637121388,0.0096119819934908,10,0.6543403185020865,0.2545214750188107,92.7,1.967079734144497
Perm520,Polyimides and Polypyrrolones,CCN1C2C=CC(*)=CC2C2=C1C=CC(=C2)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.1836884486,0.0080368690693563,10,0.4637783904773433,0.2863401394261688,81.3,1.9100905455940682
Perm521,Vinyl and Vinylidene Polymers,CCOC(=O)C(*)C*,0.99755477196,0.008907712376082,10,0.5815451501918244,0.2458399184107358,60.4,1.7810369386211318
Perm522,Vinyl and Vinylidene Polymers,CCOC(=O)C(C)(*)C*,0.8986351462,0.0093235576158975,10,0.596752322854466,0.3028586058384336,21.8,1.3384564936046048
Perm523,Conjugated Polymers (excl. subst. acetylenes/propynes),CCOC1=C(N*)C=CC(*)=C1,1.01078120223,0.0078586716699187,10,0.566173450960323,0.2560392741379017,8.1,0.9084850188786497
Perm524,Cellulosic Polymers,CCOC1C(*)C(COC(=O)NC(C)(C)C)OC(O*)C1OCC,1.00226107538,0.0091024978337791,10,0.5714455499782685,0.2554410791249645,73.0,1.863322860120456
Perm525,Cellulosic Polymers,CCOCC1OC(CO*)C(OCC)C(OCC)C1*,0.98334935462,0.0093596098739193,10,0.5869670212721774,0.2496482659834147,54.4,1.73559889969818
Perm526,Cellulosic Polymers,CCOCC1OC(O*)C(OCC)C(OCC)C1*,0.9433177628,0.0105140328283851,10,0.5795185775580503,0.2893287814919723,68.0,1.8325089127062364
Perm537,Vinyl and Vinylidene Polymers,COC(=O)C(*)C*,1.051444928,0.0090281565968126,10,0.5591781596990963,0.2356714481768144,10.6,1.0253058652647702
Perm538,Vinyl and Vinylidene Polymers,COC(=O)C(C)(*)C*,0.96033132153,0.0073867220303202,10,0.5797927561968766,0.2761689130963121,4.1,0.6127838567197355
Perm540,Conjugated Polymers (excl. subst. acetylenes/propynes),COC1=C(N*)C=CC(*)=C1,1.1161451283,0.0079344616552307,10,0.5477915537730412,0.2051606637120324,6.04,0.7810369386211319
Perm542,Polyimides and Polypyrrolones,COC1=CC(=CC=C1N1C(=O)C2=C(C=C(OC3=C(OC4=CC=C5C(=O)N(*)C(=O)C5=C4)C=CC(=C3)C(C)(C)C)C=C2)C1=O)C1=CC(OC)=C(*)C=C1,1.1014171255,0.0072326967257771,10,0.5200075020399909,0.2554312814240811,22.0,1.3424226808222062
Perm601,Hydrocarbon Elastomers,C\C(C*)=C(\C)C*,0.80871061109,0.0073266070909338,10,0.7007080416040157,0.2633289629223612,17.0,1.2304489213782739
Perm602,Hydrocarbon Elastomers,C\C(C*)=C\C*,0.84241179873,0.0083456383311235,10,0.6995174359296109,0.2339337361222006,49.0,1.6901960800285136
Perm603,Vinyl and Vinylidene Polymers,ClC(*)C*,1.2693787993,0.0077805140362766,10,0.4824241580808622,0.2039073019006021,1.79,0.2528530309798932
Perm604,Hydrocarbon Elastomers,ClC(*)CCCC(*)S(Cl)(=O)=O,1.3780288535,0.0076603029017679,10,0.446057935629663,0.2009150826805822,13.3,1.1238516409670858
Perm606,Polycarbonates,ClC(Cl)=C(C1=CC=C(*)C=C1)C1=CC=C(OC(=O)O*)C=C1,1.26188259,0.0083639570380325,10,0.4721193310930729,0.2255130863985673,11.35,1.0549958615291415
Perm609,Parylenes,ClC1=CC(C*)=CC=C1C*,1.1593204109000002,0.007253174279994,10,0.5286095024027087,0.2033238788095013,0.9315,-0.03081714076773857
Perm613,Hydrocarbon Elastomers,ClCC(C*)O*,1.2721574494,0.0093450091125559,10,0.4951808421962923,0.181067603639767,8.9,0.9493900066449128
Perm614,Hydrocarbon Elastomers,Cl\C(C*)=C\C*,1.1389427706,0.0098473119676663,10,0.5290281086998286,0.216707438197781,20.55,1.312811826212088
Perm615,Vinyl and Vinylidene Polymers,FC(*)C*,1.1911329786000002,0.0087700368827837,10,0.5167082846325394,0.1998912384158506,0.35,-0.4559319556497244
Perm620,Perfluorinated Polymers,FC(F)(*)C1(F)OC(F)(F)C(F)(F)C1(F)C(F)(F)*,1.3227658133999998,0.0114018732859916,10,0.3193058084768488,0.4509231502848095,59.0,1.7708520116421442
Perm625,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(*)C=C1,0.98421188064,0.0080327759706309,10,0.5162770278269343,0.3394362201645904,114.0,2.0569048513364727
Perm626,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC=C(*)C=C1,1.0713429299999997,0.0082082822569335,10,0.5256708191176317,0.2678741697603216,126.0,2.100370545117563
Perm627,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1,1.1618397795000002,0.0081070250376973,10,0.5059945022920231,0.2357500967374706,28.0,1.4471580313422192
Perm628,High Temperature Polymers,FC(F)(F)C(*)(C1=CC=CC=C1)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(OC3=CC=C(*)C=C3)C=C2)C=C1,1.1683543258,0.0074978684282882,10,0.5147769030871847,0.2181256319930085,11.0,1.0413926851582251
Perm632,Polycarbonates,FC(F)(F)C(C1=CC(Br)=C(O*)C(Br)=C1)(C1=CC(Br)=C(OC(*)=O)C(Br)=C1)C(F)(F)F,1.7532324376,0.01123210402625,10,0.3035711286911481,0.3081000250777856,10.6,1.0253058652647702
