PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,N2,N2_log10
Perm354,Polyimides_NEW,CC1=C(*)C=CC2=C1N1CN(C2)C2=C(C)C(=CC=C2C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC3=C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)C1=O,1.1161691132,0.0077264039495069,10,0.4662351306324187,0.3234835720091251,10.0,1.0
Perm356,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(C=C3)C(=O)C3=CC=C4C(=O)N(*)C(=O)C4=C3)C2=O)=C(C)C(C)=C1*,1.01440574932,0.0068921515696815,10,0.5120996461921891,0.3246801270812771,2.63,0.41995574848975786
Perm357,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC=C4C(=O)N(*)C(=O)C4=C3)(C(F)(F)F)C(F)(F)F)C2=O)=C(C)C(C)=C1*,1.0634967600999998,0.0088714191970229,10,0.4660791015844259,0.3556243011690376,20.0,1.3010299956639813
Perm358,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=CC(=C4)C(C)(C)C)C=C3)C2=O)=C(C)C(*)=C1,1.0382496966,0.0131912968740563,10,0.5287002409387013,0.2864002758289603,2.2,0.3424226808222063
Perm359,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=CC(=C4)C(C)(C)C)C=C3)C2=O)=C(C)C(C)=C1*,1.038714677,0.0085205313954149,10,0.5326597796538713,0.2807340097337192,2.55,0.4065401804339551
Perm360,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=C(C=C(OC4=CC(C)=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C(C)=C4C)C=C3)C2=O)=C(C)C(*)=C1,1.0273707982,0.0073891365604342,10,0.5233687401337304,0.3009981116046454,3.8,0.5797835966168101
Perm361,Polymers with High Free Volume,CC1=C(C)C(N2C(=O)C3=CC4=C(C=C3C2=O)C2(CC(C)(C)C3=CC5=C(C=C23)C(=O)N(*)C5=O)CC4(C)C)=C(C)C(C)=C1*,0.8933677371100001,0.0089141503768702,10,0.5442920918745461,0.367871107221719,257.0,2.4099331233312946
Perm363,Poly(imide−oxadiazole)_NEW,CC1=C(C)C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3=C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)=C(C)C(C)=C1*,0.9917153332999998,0.0077228442857257,10,0.4663377015325273,0.3987834761626079,55.5,1.7442929831226763
Perm364,Polyimides and Polypyrrolones,CC1=C(C)C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)=C(C)C(C)=C1*,1.0398481437,0.0082545986790426,10,0.4713673555051742,0.3628043894903165,34.55,1.5384480517102173
Perm368,Polyarylates,CC1=C(O*)C(Br)=CC(=C1)C(C)(C)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(Br)=C1,1.1641519201,0.0077387303237035,10,0.4652188797842368,0.2959389121821326,1.06,0.02530586526477026
Perm369,Polyarylates,CC1=C(O*)C(Br)=CC(=C1)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(Br)=C1,1.1319050837999998,0.008718468935493,10,0.4772250015832235,0.2977745729689323,2.78,0.4440447959180762
Perm371,Polysulfones,CC1=C(O*)C=CC(=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.0908314364,0.0076491985561774,10,0.5425649624821581,0.2305990074258579,0.091,-1.0409586076789064
Perm372,Polyimides and Polypyrrolones,CC1=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C(C)=C(C)C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C1,0.97930547061,0.0084362536863864,10,0.528052866186092,0.3277374211844708,8.1,0.9084850188786497
Perm373,Polyimides and Polypyrrolones,CC1=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C(C)=C(C)C(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=CC=C(C=C2)C(C2=CC=C(*)C=C2)(C(F)(F)F)C(F)(F)F)=C1,1.1682986884,0.0071490490784335,10,0.4758697879920767,0.2772545360915719,1.9,0.2787536009528289
Perm374,Polyimides and Polypyrrolones,CC1=C2C(=CC(*)=C1)S(=O)(=O)C1=CC(=CC(C)=C21)N1C(=O)C2=CC=C(C=C2C1=O)C1=CC=C2C(=O)N(*)C(=O)C2=C1,1.1380765148,0.0062258283188212,10,0.4803606679218859,0.2893066467657978,0.499,-0.3018994543766101
Perm375,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=C(C(=O)C2=CC=C(Br)C=C2)C(C)=C1O*,1.2480284315999997,0.0094491249120638,10,0.4485125473480122,0.2723166656744417,2.13,0.3283796034387377
Perm377,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=C(C(=O)C2=CC=C(Cl)C=C2)C(C)=C1O*,1.0330397137,0.0086997330839626,10,0.5149224870864446,0.3084840077712855,1.8,0.25527250510330607
Perm378,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=C(C(=O)C2=CC=CC=C2)C(C)=C1O*,0.95236109371,0.0107977361370248,10,0.553248724445053,0.3150396716020009,1.59,0.2013971243204515
Perm379,Polyimides and Polypyrrolones,CC1=CC(*)=C(C)C=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.1332879750000002,0.008985208681929,10,0.4565535388360747,0.3273713738413951,2.67,0.42651126136457523
Perm380,Polyamides and poly(amide-imides),CC1=CC(*)=CC(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.143290481,0.008376004022706,10,0.4531770044015594,0.3264531580574826,0.499,-0.3018994543766101
Perm381,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(*)=CC(C)=C1O*,0.92853372321,0.0078101354681423,10,0.5752393156499007,0.3056321654536728,3.5,0.5440680443502757
Perm382,Polyimides_NEW,CC1=CC(*)=CC=C1OC1=C(C2=C(C=CC=C2)C=C1)C1=C(OC2=C(C)C=C(C=C2)N2C(=O)C3=C(C=C(C=C3)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C2=O)C=CC2=C1C=CC=C2,1.1725095511,0.0099073346848421,10,0.4853867289276394,0.2601432516617028,0.53,-0.27572413039921095
Perm383,Polysulfones,CC1=CC(=C(C)C(C)=C1*)C1=C(C)C(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1,0.97435145063,0.0075714655178875,10,0.546673474838868,0.3075522788007481,1.2,0.07918124604762482
Perm384,Polysulfones,CC1=CC(=C(C)C(C)=C1OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(*)C=C1)C1=CC(C)=C(O*)C(C)=C1C,1.0028439669699998,0.00783364189051,10,0.5468262001647571,0.2871042374387368,1.2,0.07918124604762482
Perm385,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C(*)=CC=C1)C1=C(C)C(*)=CC=C1,0.76662862847,0.0089185543991021,10,0.5989762628528207,0.4030499438599726,7.3,0.8633228601204559
Perm386,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C=C(*)C=C1)C1=C(C)C=C(*)C=C1,0.65251563269,0.0068190587330201,10,0.5996650330934861,0.4913219489876144,1.4,0.146128035678238
Perm387,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=C(C)C=CC(*)=C1)C1=C(C)C=CC(*)=C1,0.82216121131,0.0084482381628903,10,0.5994230327386577,0.3593309233114128,2.4,0.38021124171160603
Perm388,Polyimides and Polypyrrolones,CC1=CC(=C(C)C=C1C1=CC(C)=C(*)C=C1)C1=CC(C)=C(*)C=C1,0.79346782163,0.0045682535885235,10,0.5824627001785883,0.3991849671411381,1.6,0.2041199826559248
Perm389,Polysulfones,CC1=CC(=C(C)C=C1O*)C1(OC(=O)C2=C1C=CC=C2)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1C,1.0260123097,0.0082563224518925,10,0.5245897648144557,0.3002937768850625,0.21,-0.6777807052660807
Perm390,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=C(C)C=C1O*)C1(OC(=O)C2C=CC=CC12)C1=C(C)C=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0420145646,0.008912166495839,10,0.547990174634941,0.2576821338045021,0.19,-0.721246399047171
Perm391,Polyimides_NEW,CC1=CC(=C2C=CC=CC2=C1*)C1=C2C=CC=CC2=C(N2C(=O)C3=C(C=C4C(=C3)C3(C)CCC4(C)C4=C3C=C3C(=O)N(*)C(=O)C3=C4)C2=O)C(C)=C1,0.80217913311,0.0072784996378919,10,0.525895167224066,0.4515792318442982,165.0,2.2174839442139063
Perm393,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.087292963,0.007077722320945,10,0.550241454140197,0.2222442406512196,0.053,-1.275724130399211
Perm394,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1)C1=CC(O*)=CC=C1OC1=CC=CC(*)=C1C#N,1.0524571968,0.0067264917377,10,0.54864161167792,0.2493516435233087,0.17,-0.769551078621726
Perm395,Polycarbonates,CC1=CC(=CC(C)=C1*)C(C)(C)C1=CC(C)=C(OC(=O)O*)C(C)=C1,0.94324775865,0.0078621163391848,10,0.5802624052602203,0.2884694228522709,1.07,0.029383777685209667
Perm397,Polysulfones,CC1=CC(=CC(C)=C1*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0332388933000003,0.0086307678465236,10,0.552151118362911,0.2583447863868529,1.057,0.024074987307426243
Perm398,Polysulfones,CC1=CC(=CC(C)=C1*)C(C1=CC(C)=C(OC2=CC(=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2C(O)(C(F)(F)F)C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.2106533747,0.0106304372867505,10,0.424352960726667,0.3321323528420212,5.92,0.7723217067229198
Perm399,Polysulfones,CC1=CC(=CC(C)=C1*)C(C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.1262033578,0.0091232590945783,10,0.4832836736229374,0.2924415951947071,4.0,0.6020599913279624
Perm400,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(C=C1C)C1=CC(C)=C(*)C(C)=C1,0.7496451902800001,0.0045733432841087,10,0.5942460533583755,0.4208841955341279,16.5,1.2174839442139063
Perm401,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(C=C1C)C1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C)(C)C3=CC4C(C=C3)C(=O)N(*)C4=O)C2=O)C(C)=C1,0.86770625129,0.0075268316080955,10,0.5546332691070499,0.3743636187891251,13.4,1.1271047983648077
Perm402,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC(=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=C4C(C)(C)C)C(C)(C)C)C=C3)C2=O)C(C)=C1,0.96399962118,0.0074762278225023,10,0.5505252452875777,0.3100820337205729,4.9,0.6901960800285137
Perm403,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC(C)=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C(C)=C4C)C=C3)C2=O)C(C)=C1,0.9797911865,0.0072105324908238,10,0.5331049028135187,0.3209690691663879,1.2,0.07918124604762482
Perm404,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=CC4=C(C=C3C2=O)S(=O)(=O)C2=CC3=C(C=C2S4(=O)=O)C(=O)N(*)C3=O)C(C)=C1,0.95153970238,0.0091841346353905,10,0.4744550557065526,0.4130983307503908,1.33,0.12385164096708581
Perm405,Polyimides and Polypyrrolones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(=O)OC2=CC=C(C=C2)C(C2=CC=C(OC(=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)C=C2)(C(F)(F)F)C(F)(F)F)C(C)=C1,1.1114417192,0.0078087715984031,10,0.4850337213848043,0.2991872728843292,0.549,-0.26042765554990804
Perm406,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1*)C1=CC(C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0305836917000002,0.0067901672926624,10,0.5613119064694494,0.2479774342062144,0.971,-0.012780770091995148
Perm407,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1*)C1=CC(C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=CC=C2C2=C(C=CC=C2)C(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0321036958999998,0.0075023199931469,10,0.5486070096219993,0.263914881104234,0.291,-0.5361070110140927
Perm408,Polysulfones,CC1=CC(=CC(C)=C1*)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C(C)=C1,1.0590673743,0.0074733308257188,10,0.5364432712322864,0.2614315632576556,1.208,0.08206693428511301
Perm410,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(=CC=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0090171893900002,0.0081218975651188,10,0.5657938932979087,0.2578355068136739,0.2805,-0.5520671344078197
Perm411,Polycarbonates,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC(*)=O)C(C)=C1,0.94739811349,0.007671884496586,10,0.5803942143556041,0.2851763011106869,1.1,0.04139268515822508
Perm412,Polyarylates,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(C)=C1,0.92289482773,0.007858588101614,10,0.5855426788765415,0.2974873973245729,2.6,0.414973347970818
Perm415,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,0.99334129262,0.0084915602263482,10,0.5759159095340554,0.2562946297779239,1.1,0.04139268515822508
Perm416,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.02997135705,0.0074889623266917,10,0.5524781499006837,0.2602523292682154,1.06,0.02530586526477026
Perm417,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C)(C)C1=CC=C(C=C1)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.01088994409,0.0075590087503768,10,0.5657382814570453,0.2565311183748091,0.5705,-0.24374435124576654
Perm418,Polycarbonates,CC1=CC(=CC(C)=C1O*)C(C1=CC(C)=C(OC(*)=O)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.0712365076,0.009316492585283,10,0.4726205848435496,0.3418250478540243,4.75,0.6766936096248666
Perm419,Polysulfones,CC1=CC(=CC(C)=C1O*)C(C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1)(C(F)(F)F)C(F)(F)F,1.1094786085,0.008840725166885,10,0.4828798855935806,0.3035316253966935,4.0,0.6020599913279624
Perm420,Polyarylates,CC1=CC(=CC(C)=C1O*)C1(C2C=CC=CC2C2C=CC=CC12)C1=CC(C)=C(OC(=O)C2=CC(=CC(=C2)C(*)=O)C(C)(C)C)C(C)=C1,0.8809494118600001,0.0082809022150659,10,0.5749163802294265,0.3415860788586685,6.0,0.7781512503836436
Perm421,Polysulfones,CC1=CC(=CC(C)=C1O*)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0501997075,0.0077786067098472,10,0.5365318454249653,0.267494736731346,0.91,-0.040958607678906384
Perm422,Polyimides and Polypyrrolones,CC1=CC(=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C1OC1=CC=C2C(=O)N(*)C(=O)C2=C1)C(C)(C)C,0.98653589054,0.0081494079563005,10,0.5360126804651281,0.3125655288175831,2.5,0.3979400086720376
Perm423,Vinyl and Vinylidene Polymers,CC1=CC(=CC=C1)C(=O)OC(*)C*,1.0484109466,0.0080966132176821,10,0.5623033836728526,0.2336174704213101,0.0875,-1.0579919469776868
Perm424,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.0962312116,0.0070432262562565,10,0.5443365469697998,0.2242656738762769,0.029,-1.537602002101044
Perm425,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=CC(*)=C1C#N,1.0403546681,0.0074255230080443,10,0.5409562178374727,0.2683777755955842,0.07,-1.154901959985743
Perm426,Polysulfones,CC1=CC(=CC=C1*)C(C)(C)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.0897751782999998,0.0070535528036283,10,0.54200129491103,0.2321425748593518,0.0914,-1.0390538042661686
Perm427,Polysulfones,CC1=CC(=CC=C1*)C1(CCCCC1)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1,1.0653437868,0.0075381058907504,10,0.545883782911532,0.2439799346284152,0.0569,-1.2448877336049289
Perm430,Polysulfones,CC1=CC(=CC=C1O*)C1(OC(=O)C2=C1C=CC=C2)C1=CC(C)=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.1111301035,0.0078846403527776,10,0.5160290571214149,0.2546119544571772,0.11,-0.958607314841775
Perm431,Poly(aryl ethers) and Poly(aryl ether ketones),CC1=CC(=CC=C1O*)C1(OC(=O)C2C=CC=CC12)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C(C)=C1,1.0739597565,0.0074177245739912,10,0.5387671206389999,0.2478015326008334,0.0978,-1.0096611452123985
Perm433,Polyimides and Polypyrrolones,CC1=CC(C)=C(*)C(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.01236402038,0.0105806488149352,10,0.465801437683874,0.38697119900184,29.9,1.4756711883244296
Perm434,Polyimides and Polypyrrolones,CC1=CC(C)=C(*)C(C)=C1N1C(=O)C2=CC=C(C=C2C1=O)C1=CC2=C(C=C1)C(=O)N(*)C2=O,1.0082299,0.0071979344166071,10,0.5114728974675844,0.3296130512536113,7.5,0.8750612633917001
Perm435,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(=O)C3=CC=C4C(=O)N(*)C(=O)C4=C3)C2=O)C(C)=C1*,1.0668849802,0.00782495002704,10,0.5054202666578296,0.2990071214583075,1.0,0.0
Perm436,Polyimides_NEW,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C2=O)C(C)=C1*,1.0407024962,0.0087130868188557,10,0.4599669979479253,0.377704556185766,28.45,1.4540822707310899
Perm437,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)C(C3=CC=C4C(=O)N(*)C(=O)C4=C3)(C(F)(F)F)C(F)(F)F)C2=O)C(C)=C1*,1.0524659185999998,0.008886713591482,10,0.4601178636835135,0.3704641189142799,21.75,1.3374592612906562
Perm438,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(C=C3)S(=O)(=O)C3=CC=C4C(=O)N(*)C(=O)C4=C3)C2=O)C(C)=C1*,1.1128910151,0.0078399957605643,10,0.4862592934862507,0.296500321651361,1.02,0.00860017176191757
Perm439,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(OC4=CC=C(OC5=CC=C6C(=O)N(*)C(=O)C6=C5)C=C4)C=C3)C2=O)C(C)=C1*,1.1005076417,0.0074158684327854,10,0.5084849702004103,0.2725309259863072,0.732,-0.13548891894160814
Perm440,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=C(C=C(SC4=CC=C5C(=O)N(*)C(=O)C5=C4)C=C3)C2=O)C(C)=C1*,1.1157014353,0.0082675459214319,10,0.4988458175729514,0.2764681069425929,1.62,0.20951501454263097
Perm442,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(=O)C2=CC3C(C=C2)C(=O)N(*)C3=O)C(C)=C1*,0.95837918506,0.0086243013918923,10,0.5121497744169453,0.3619162115353127,1.55,0.1903316981702915
Perm444,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C(C)=C1*,1.079065032,0.0083649841752012,10,0.4603517055736751,0.3542257437220539,17.0,1.2304489213782739
Perm445,Polyimides and Polypyrrolones,CC1=CC(C)=C(N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3C(C=C2)C(=O)N(*)C3=O)C(C)=C1*,1.0513815387999998,0.0089229620934999,10,0.51819334556161,0.2917354078317686,8.42,0.9253120914996495
Perm446,Parylenes,CC1=CC(C*)=CC=C1C*,0.9616490990500002,0.0073780983903163,10,0.6268620724007414,0.2163322487013743,0.0157,-1.8041003475907662
Perm448,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(*)C3=C2C=CC=C3)=C2C=CC=CC2=C1N1C(=O)C2=CC3=C(C=C2C1=O)C1(C)C2=CC4=C(C=C2C3(C)C2=C1C=CC=C2)C(=O)N(*)C4=O,0.8600038932699999,0.008275013581908,10,0.5232769313610588,0.4149737423024441,158.0,2.1986570869544226
Perm449,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(*)C3=C2C=CC=C3)=C2C=CC=CC2=C1N1C(=O)C2=CC3=C(C=C2C1=O)C1(CC(C)(C)C2=CC4=C(C=C12)C(=O)N(*)C4=O)CC3(C)C,0.81157042871,0.00758159697428,10,0.537618526407148,0.4327901126537061,212.0,2.326335860928751
Perm451,Polymers with High Free Volume,CC1=CC(C2=CC(C)=C(N3C(=O)C4=CC5=C(C=C4C3=O)C3(C)CCC5(C)C4=CC5=C(C=C34)C(=O)N(*)C5=O)C3=C2C=CC=C3)=C2C=CC=CC2=C1*,0.8601317012399999,0.0064768543338348,10,0.5258313544228435,0.4120305173214301,250.0,2.3979400086720375
Perm452,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3=C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)=CC=C1*,1.1761079697,0.0085180833274149,10,0.4728976134423943,0.2769677523717772,0.406,-0.39147396642280585
Perm453,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)=CC=C1*,1.0661248243,0.0067769463097936,10,0.5198677353390329,0.279482932603165,0.0483,-1.3160528692484879
Perm455,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(N3C(=O)C4=CC=C(C=C4C3=O)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C(C)=C2)=CC(C)=C1*,1.1024732223,0.0081746799785315,10,0.4838098262741985,0.3065964084012055,2.13,0.3283796034387377
Perm456,Polyimides and Polypyrrolones,CC1=CC(CC2=CC(C)=C(N3C(=O)C4=CC=C(C=C4C3=O)C3=CC4=C(C=C3)C(=O)N(*)C4=O)C(C)=C2)=CC(C)=C1*,1.00421639792,0.0064075605258884,10,0.5313909669396288,0.3062790204804582,0.913,-0.039529222465701036
Perm457,Polysulfones,CC1=CC(CC2=CC(C)=C(OC3=CC=C(C=C3)S(=O)(=O)C3=CC=C(O*)C=C3)C(C)=C2)=CC(C)=C1*,1.0463788172,0.0071715577786403,10,0.5425457825780822,0.2619790614738274,0.611,-0.21395878975744578
Perm458,Polyimides and Polypyrrolones,CC1=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(*)=CC(C)=C2C)=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1,1.0993017851,0.0081066986127724,10,0.5125511322171028,0.2675171130183265,0.65,-0.18708664335714442
Perm459,Polyimides and Polypyrrolones,CC1=CC(OC2=CC3=C(C=C2)C(=O)N(C3=O)C2=C(C)C(C)=C(*)C(C)=C2C)=C(OC2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1,1.0905227105,0.0088578721091186,10,0.5182047252832259,0.2653517719072972,0.59,-0.22914798835785583
Perm460,Polyimides_NEW,CC1=CC(OC2=CC=C(C=C2)C2(C3=C(C=CC=C3)C3=C2C=CC=C3)C2=CC=C(OC3=CC=C(N4C(=O)C5=C(C=C(C=C5)C(C5=CC=C6C(=O)N(*)C(=O)C6=C5)(C(F)(F)F)C(F)(F)F)C4=O)C(C)=C3)C=C2)=CC=C1*,1.0826471274,0.007450524187235,10,0.4916679357805826,0.3080062582002039,0.73,-0.1366771398795441
Perm461,Polyimides_NEW,CC1=CC(OC2=CC=C(C=C2)C2(OC(=O)C3=CC=CC=C23)C2=CC=C(OC3=CC=C(N4C(=O)C5=C(C=C(C=C5)C(C5=CC6=C(C=C5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)C4=O)C(C)=C3)C=C2)=CC=C1*,1.1928556055,0.00732346731171,10,0.4815346426277161,0.2532783129888165,1.1,0.04139268515822508
Perm462,Polyimides_NEW,CC1=CC2=C(C3C4=C(C=CC=C4)C2C2=C3C(C)=C(N3C(=O)C4=C(C=C(C=C4)C(C4=CC=C5C(=O)N(*)C(=O)C5=C4)(C(F)(F)F)C(F)(F)F)C3=O)C(C)=C2)C(C)=C1*,1.02077111916,0.0087329482114047,10,0.4800741914951562,0.3629403693479545,113.0,2.0530784434834195
